"","GEOID","county","state","variable","estimate","moe","variable_description","county_state"
"302","08113","San","County","B19301_001",45396,5179,"Income Per Capita","San, County"
"303","08115","Sedgwick","Colorado","B19301_001",25048,2450,"Income Per Capita","Sedgwick, Colorado"
"304","08117","Summit","Colorado","B19301_001",38310,2376,"Income Per Capita","Summit, Colorado"
"305","08119","Teller","Colorado","B19301_001",34392,2100,"Income Per Capita","Teller, Colorado"
"306","08121","Washington","Colorado","B19301_001",26680,1631,"Income Per Capita","Washington, Colorado"
"307","08123","Weld","Colorado","B19301_001",30626,465,"Income Per Capita","Weld, Colorado"
"308","08125","Yuma","Colorado","B19301_001",25846,1888,"Income Per Capita","Yuma, Colorado"
"309","09001","Fairfield","Connecticut","B19301_001",55613,700,"Income Per Capita","Fairfield, Connecticut"
"310","09003","Hartford","Connecticut","B19301_001",39260,410,"Income Per Capita","Hartford, Connecticut"
"311","09005","Litchfield","Connecticut","B19301_001",42443,806,"Income Per Capita","Litchfield, Connecticut"
"312","09007","Middlesex","Connecticut","B19301_001",45293,1010,"Income Per Capita","Middlesex, Connecticut"
"313","09009","New","County","B19301_001",36678,426,"Income Per Capita","New, County"
"314","09011","New","County","B19301_001",38109,661,"Income Per Capita","New, County"
"315","09013","Tolland","Connecticut","B19301_001",39668,957,"Income Per Capita","Tolland, Connecticut"
"316","09015","Windham","Connecticut","B19301_001",31106,686,"Income Per Capita","Windham, Connecticut"
"317","10001","Kent","Delaware","B19301_001",28100,686,"Income Per Capita","Kent, Delaware"
"318","10003","New","County","B19301_001",35847,563,"Income Per Capita","New, County"
"319","10005","Sussex","Delaware","B19301_001",33983,662,"Income Per Capita","Sussex, Delaware"
"320","11001","District","Columbia","B19301_001",53321,647,"Income Per Capita","District, Columbia"
"321","12001","Alachua","Florida","B19301_001",27896,647,"Income Per Capita","Alachua, Florida"
"322","12003","Baker","Florida","B19301_001",24070,1914,"Income Per Capita","Baker, Florida"
"323","12005","Bay","Florida","B19301_001",28017,756,"Income Per Capita","Bay, Florida"
"324","12007","Bradford","Florida","B19301_001",20481,1680,"Income Per Capita","Bradford, Florida"
"325","12009","Brevard","Florida","B19301_001",30987,436,"Income Per Capita","Brevard, Florida"
"326","12011","Broward","Florida","B19301_001",31464,269,"Income Per Capita","Broward, Florida"
"327","12013","Calhoun","Florida","B19301_001",18921,2097,"Income Per Capita","Calhoun, Florida"
"328","12015","Charlotte","Florida","B19301_001",30528,866,"Income Per Capita","Charlotte, Florida"
"329","12017","Citrus","Florida","B19301_001",25983,822,"Income Per Capita","Citrus, Florida"
"330","12019","Clay","Florida","B19301_001",29138,813,"Income Per Capita","Clay, Florida"
"331","12021","Collier","Florida","B19301_001",43256,1077,"Income Per Capita","Collier, Florida"
"332","12023","Columbia","Florida","B19301_001",23901,1193,"Income Per Capita","Columbia, Florida"
"333","12027","DeSoto","Florida","B19301_001",18311,1156,"Income Per Capita","DeSoto, Florida"
"334","12029","Dixie","Florida","B19301_001",20527,2424,"Income Per Capita","Dixie, Florida"
"335","12031","Duval","Florida","B19301_001",30012,406,"Income Per Capita","Duval, Florida"
"336","12033","Escambia","Florida","B19301_001",26730,514,"Income Per Capita","Escambia, Florida"
"337","12035","Flagler","Florida","B19301_001",27689,876,"Income Per Capita","Flagler, Florida"
"338","12037","Franklin","Florida","B19301_001",25037,3098,"Income Per Capita","Franklin, Florida"
"339","12039","Gadsden","Florida","B19301_001",20158,985,"Income Per Capita","Gadsden, Florida"
"340","12041","Gilchrist","Florida","B19301_001",21379,1155,"Income Per Capita","Gilchrist, Florida"
"341","12043","Glades","Florida","B19301_001",21020,1964,"Income Per Capita","Glades, Florida"
"342","12045","Gulf","Florida","B19301_001",21255,1527,"Income Per Capita","Gulf, Florida"
"343","12047","Hamilton","Florida","B19301_001",15097,1926,"Income Per Capita","Hamilton, Florida"
"344","12049","Hardee","Florida","B19301_001",18257,2077,"Income Per Capita","Hardee, Florida"
"345","12051","Hendry","Florida","B19301_001",18900,1468,"Income Per Capita","Hendry, Florida"
"346","12053","Hernando","Florida","B19301_001",24551,545,"Income Per Capita","Hernando, Florida"
"347","12055","Highlands","Florida","B19301_001",23722,1513,"Income Per Capita","Highlands, Florida"
"348","12057","Hillsborough","Florida","B19301_001",31173,345,"Income Per Capita","Hillsborough, Florida"
"349","12059","Holmes","Florida","B19301_001",18574,1099,"Income Per Capita","Holmes, Florida"
"350","12061","Indian","County","B19301_001",35172,1292,"Income Per Capita","Indian, County"
"351","12063","Jackson","Florida","B19301_001",18882,709,"Income Per Capita","Jackson, Florida"
"352","12065","Jefferson","Florida","B19301_001",23448,1820,"Income Per Capita","Jefferson, Florida"
"353","12067","Lafayette","Florida","B19301_001",19870,4895,"Income Per Capita","Lafayette, Florida"
"354","12069","Lake","Florida","B19301_001",27052,504,"Income Per Capita","Lake, Florida"
"355","12071","Lee","Florida","B19301_001",31924,496,"Income Per Capita","Lee, Florida"
"356","12073","Leon","Florida","B19301_001",29754,704,"Income Per Capita","Leon, Florida"
"357","12075","Levy","Florida","B19301_001",22025,1278,"Income Per Capita","Levy, Florida"
"358","12077","Liberty","Florida","B19301_001",17197,1880,"Income Per Capita","Liberty, Florida"
"359","12079","Madison","Florida","B19301_001",19223,1389,"Income Per Capita","Madison, Florida"
"360","12081","Manatee","Florida","B19301_001",32070,552,"Income Per Capita","Manatee, Florida"
"361","12083","Marion","Florida","B19301_001",24570,568,"Income Per Capita","Marion, Florida"
"362","12085","Martin","Florida","B19301_001",40389,1498,"Income Per Capita","Martin, Florida"
"363","12086","Miami","County","B19301_001",26838,234,"Income Per Capita","Miami, County"
"364","12087","Monroe","Florida","B19301_001",43477,1952,"Income Per Capita","Monroe, Florida"
"365","12089","Nassau","Florida","B19301_001",35335,1589,"Income Per Capita","Nassau, Florida"
"366","12091","Okaloosa","Florida","B19301_001",31901,762,"Income Per Capita","Okaloosa, Florida"
"367","12093","Okeechobee","Florida","B19301_001",19943,1258,"Income Per Capita","Okeechobee, Florida"
"368","12095","Orange","Florida","B19301_001",28859,393,"Income Per Capita","Orange, Florida"
"369","12097","Osceola","Florida","B19301_001",21331,542,"Income Per Capita","Osceola, Florida"
"370","12099","Palm","County","B19301_001",37998,449,"Income Per Capita","Palm, County"
"371","12101","Pasco","Florida","B19301_001",27786,392,"Income Per Capita","Pasco, Florida"
"372","12103","Pinellas","Florida","B19301_001",33478,419,"Income Per Capita","Pinellas, Florida"
"373","12105","Polk","Florida","B19301_001",23812,335,"Income Per Capita","Polk, Florida"
"374","12107","Putnam","Florida","B19301_001",19976,744,"Income Per Capita","Putnam, Florida"
"375","12109","St","County","B19301_001",41393,1275,"Income Per Capita","St, County"
"376","12111","St","County","B19301_001",25736,534,"Income Per Capita","St, County"
"377","12113","Santa","County","B19301_001",30904,823,"Income Per Capita","Santa, County"
"378","12115","Sarasota","Florida","B19301_001",39364,651,"Income Per Capita","Sarasota, Florida"
"379","12117","Seminole","Florida","B19301_001",33419,458,"Income Per Capita","Seminole, Florida"
"380","12119","Sumter","Florida","B19301_001",33629,1188,"Income Per Capita","Sumter, Florida"
"381","12121","Suwannee","Florida","B19301_001",21755,1630,"Income Per Capita","Suwannee, Florida"
"382","12123","Taylor","Florida","B19301_001",16919,1121,"Income Per Capita","Taylor, Florida"
"383","12125","Union","Florida","B19301_001",15475,3138,"Income Per Capita","Union, Florida"
"384","12127","Volusia","Florida","B19301_001",27272,434,"Income Per Capita","Volusia, Florida"
"385","12129","Wakulla","Florida","B19301_001",24322,1180,"Income Per Capita","Wakulla, Florida"
"386","12131","Walton","Florida","B19301_001",33731,1904,"Income Per Capita","Walton, Florida"
"387","12133","Washington","Florida","B19301_001",18112,1215,"Income Per Capita","Washington, Florida"
"388","13001","Appling","Georgia","B19301_001",20421,1343,"Income Per Capita","Appling, Georgia"
"389","13003","Atkinson","Georgia","B19301_001",18565,2281,"Income Per Capita","Atkinson, Georgia"
"390","13005","Bacon","Georgia","B19301_001",19634,2035,"Income Per Capita","Bacon, Georgia"
"391","13007","Baker","Georgia","B19301_001",22864,3092,"Income Per Capita","Baker, Georgia"
"392","13009","Baldwin","Georgia","B19301_001",20305,1379,"Income Per Capita","Baldwin, Georgia"
"393","13011","Banks","Georgia","B19301_001",20810,1011,"Income Per Capita","Banks, Georgia"
"394","13013","Barrow","Georgia","B19301_001",23638,634,"Income Per Capita","Barrow, Georgia"
"395","13015","Bartow","Georgia","B19301_001",25712,1044,"Income Per Capita","Bartow, Georgia"
"396","13017","Ben","County","B19301_001",17563,1008,"Income Per Capita","Ben, County"
"397","13019","Berrien","Georgia","B19301_001",18611,1056,"Income Per Capita","Berrien, Georgia"
"398","13021","Bibb","Georgia","B19301_001",24409,758,"Income Per Capita","Bibb, Georgia"
"399","13023","Bleckley","Georgia","B19301_001",18519,1416,"Income Per Capita","Bleckley, Georgia"
"400","13025","Brantley","Georgia","B19301_001",18904,1321,"Income Per Capita","Brantley, Georgia"
"401","13027","Brooks","Georgia","B19301_001",23421,3130,"Income Per Capita","Brooks, Georgia"
"402","13029","Bryan","Georgia","B19301_001",30892,1951,"Income Per Capita","Bryan, Georgia"
"403","13031","Bulloch","Georgia","B19301_001",21207,805,"Income Per Capita","Bulloch, Georgia"
"404","13033","Burke","Georgia","B19301_001",21334,1218,"Income Per Capita","Burke, Georgia"
"405","13035","Butts","Georgia","B19301_001",22360,2479,"Income Per Capita","Butts, Georgia"
"406","13037","Calhoun","Georgia","B19301_001",13927,2091,"Income Per Capita","Calhoun, Georgia"
"407","13039","Camden","Georgia","B19301_001",28509,2485,"Income Per Capita","Camden, Georgia"
"408","13043","Candler","Georgia","B19301_001",18718,2107,"Income Per Capita","Candler, Georgia"
"409","13045","Carroll","Georgia","B19301_001",24155,962,"Income Per Capita","Carroll, Georgia"
"410","13047","Catoosa","Georgia","B19301_001",26915,978,"Income Per Capita","Catoosa, Georgia"
"411","13049","Charlton","Georgia","B19301_001",19341,1566,"Income Per Capita","Charlton, Georgia"
"412","13051","Chatham","Georgia","B19301_001",30664,715,"Income Per Capita","Chatham, Georgia"
"413","13053","Chattahoochee","Georgia","B19301_001",23651,3364,"Income Per Capita","Chattahoochee, Georgia"
"414","13055","Chattooga","Georgia","B19301_001",18209,1109,"Income Per Capita","Chattooga, Georgia"
"415","13057","Cherokee","Georgia","B19301_001",35199,753,"Income Per Capita","Cherokee, Georgia"
"416","13059","Clarke","Georgia","B19301_001",22589,732,"Income Per Capita","Clarke, Georgia"
"417","13061","Clay","Georgia","B19301_001",16199,2119,"Income Per Capita","Clay, Georgia"
"418","13063","Clayton","Georgia","B19301_001",20419,431,"Income Per Capita","Clayton, Georgia"
"419","13065","Clinch","Georgia","B19301_001",16538,1890,"Income Per Capita","Clinch, Georgia"
"420","13067","Cobb","Georgia","B19301_001",38268,415,"Income Per Capita","Cobb, Georgia"
"421","13069","Coffee","Georgia","B19301_001",19709,1204,"Income Per Capita","Coffee, Georgia"
"422","13071","Colquitt","Georgia","B19301_001",19173,1194,"Income Per Capita","Colquitt, Georgia"
"423","13073","Columbia","Georgia","B19301_001",32509,943,"Income Per Capita","Columbia, Georgia"
"424","13075","Cook","Georgia","B19301_001",19778,1352,"Income Per Capita","Cook, Georgia"
"425","13077","Coweta","Georgia","B19301_001",32542,1031,"Income Per Capita","Coweta, Georgia"
"426","13079","Crawford","Georgia","B19301_001",21102,1541,"Income Per Capita","Crawford, Georgia"
"427","13081","Crisp","Georgia","B19301_001",21581,2676,"Income Per Capita","Crisp, Georgia"
"428","13083","Dade","Georgia","B19301_001",24028,1938,"Income Per Capita","Dade, Georgia"
"429","13085","Dawson","Georgia","B19301_001",32646,2421,"Income Per Capita","Dawson, Georgia"
"430","13087","Decatur","Georgia","B19301_001",20397,1335,"Income Per Capita","Decatur, Georgia"
"431","13089","DeKalb","Georgia","B19301_001",34100,422,"Income Per Capita","DeKalb, Georgia"
"432","13091","Dodge","Georgia","B19301_001",18921,1364,"Income Per Capita","Dodge, Georgia"
"433","13093","Dooly","Georgia","B19301_001",20259,2644,"Income Per Capita","Dooly, Georgia"
"434","13095","Dougherty","Georgia","B19301_001",21180,733,"Income Per Capita","Dougherty, Georgia"
"435","13097","Douglas","Georgia","B19301_001",26621,827,"Income Per Capita","Douglas, Georgia"
"436","13099","Early","Georgia","B19301_001",17598,1114,"Income Per Capita","Early, Georgia"
"437","13101","Echols","Georgia","B19301_001",22883,5487,"Income Per Capita","Echols, Georgia"
"438","13103","Effingham","Georgia","B19301_001",29795,2996,"Income Per Capita","Effingham, Georgia"
"439","13105","Elbert","Georgia","B19301_001",22593,2097,"Income Per Capita","Elbert, Georgia"
"440","13107","Emanuel","Georgia","B19301_001",17981,1064,"Income Per Capita","Emanuel, Georgia"
"441","13109","Evans","Georgia","B19301_001",20537,1870,"Income Per Capita","Evans, Georgia"
"442","13111","Fannin","Georgia","B19301_001",26665,1761,"Income Per Capita","Fannin, Georgia"
"443","13113","Fayette","Georgia","B19301_001",42126,1275,"Income Per Capita","Fayette, Georgia"
"444","13115","Floyd","Georgia","B19301_001",25058,843,"Income Per Capita","Floyd, Georgia"
"445","13117","Forsyth","Georgia","B19301_001",41585,674,"Income Per Capita","Forsyth, Georgia"
"446","13119","Franklin","Georgia","B19301_001",21686,1834,"Income Per Capita","Franklin, Georgia"
"447","13121","Fulton","Georgia","B19301_001",43707,566,"Income Per Capita","Fulton, Georgia"
"448","13123","Gilmer","Georgia","B19301_001",25812,1831,"Income Per Capita","Gilmer, Georgia"
"449","13125","Glascock","Georgia","B19301_001",21076,2325,"Income Per Capita","Glascock, Georgia"
"450","13127","Glynn","Georgia","B19301_001",31493,1868,"Income Per Capita","Glynn, Georgia"
"451","13129","Gordon","Georgia","B19301_001",22448,1107,"Income Per Capita","Gordon, Georgia"
"452","13131","Grady","Georgia","B19301_001",22442,1610,"Income Per Capita","Grady, Georgia"
"453","13133","Greene","Georgia","B19301_001",35844,2746,"Income Per Capita","Greene, Georgia"
"454","13135","Gwinnett","Georgia","B19301_001",29474,333,"Income Per Capita","Gwinnett, Georgia"
"455","13137","Habersham","Georgia","B19301_001",22018,826,"Income Per Capita","Habersham, Georgia"
"456","13139","Hall","Georgia","B19301_001",27625,673,"Income Per Capita","Hall, Georgia"
"457","13141","Hancock","Georgia","B19301_001",16713,3332,"Income Per Capita","Hancock, Georgia"
"458","13143","Haralson","Georgia","B19301_001",24444,1531,"Income Per Capita","Haralson, Georgia"
"459","13145","Harris","Georgia","B19301_001",34511,2399,"Income Per Capita","Harris, Georgia"
"460","13147","Hart","Georgia","B19301_001",22361,1535,"Income Per Capita","Hart, Georgia"
"461","13149","Heard","Georgia","B19301_001",21796,1325,"Income Per Capita","Heard, Georgia"
"462","13151","Henry","Georgia","B19301_001",28274,562,"Income Per Capita","Henry, Georgia"
"463","13153","Houston","Georgia","B19301_001",28196,848,"Income Per Capita","Houston, Georgia"
"464","13155","Irwin","Georgia","B19301_001",18406,2474,"Income Per Capita","Irwin, Georgia"
"465","13157","Jackson","Georgia","B19301_001",27115,1213,"Income Per Capita","Jackson, Georgia"
"466","13159","Jasper","Georgia","B19301_001",19999,1134,"Income Per Capita","Jasper, Georgia"
"467","13161","Jeff","County","B19301_001",18042,1631,"Income Per Capita","Jeff, County"
"468","13163","Jefferson","Georgia","B19301_001",18764,1682,"Income Per Capita","Jefferson, Georgia"
"469","13165","Jenkins","Georgia","B19301_001",16089,1964,"Income Per Capita","Jenkins, Georgia"
